_op,StudentPersonalLocalId,NationalStudentNumber,FirstNZSchoolingDate,EarlyChildhoodEducation.Type,PersonInfo.Name.FamilyName,PersonInfo.Name.GivenName,PersonInfo.Name.PreferredGivenName,PersonInfo.Name.Suffix,PersonInfo.Name.FullName,PersonInfo.Demographics.BirthDate,PersonInfo.Demographics.Gender,PersonInfo.Demographics.LanguageList.Language.Code,PersonInfo.Demographics.LanguageList.Language.Usage,PersonInfo.Demographics.LanguageList.Language.ProficiencyList.Proficiency.Level,PersonInfo.Demographics.LanguageList.Language.ProficiencyList.Proficiency.Type,PersonInfo.Demographics.EthnicityList.Ethnicity.Code,PersonInfo.Demographics.IwiAffiliationList.Iwi.Code,PersonInfo.Address.Physical.Type,PersonInfo.Address.Physical.Line1,PersonInfo.Address.Physical.Suburb,PersonInfo.Address.Physical.City,PersonInfo.Address.Physical.Country,PersonInfo.Address.Physical.PostalCode,PersonInfo.Email.Personal.SourceOrganisation.RefId,PersonInfo.Email.Personal.Address,PersonInfo.Phone.Home.Number,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,ST6000419,9006000419,2019-02-12T00:00:00+12:00,ETU,Smale,Christian,,,Christian Smale,2014-02-12T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0509,TH,18 Douglas Street,Whakatane,Whakatane,New Zealand,3120,8006,csmale@mailinator.com,+64 7-444 6533,2020-05-27T13:15:30+12:00,2020-05-27T13:15:30+12:00
upsert,ST6000421,9006000421,2019-03-16T00:00:00+12:00,EOS,Mcneilage,Charlotte,,,Charlotte Mcneilage,2014-03-16T00:00:00+12:00,2,NZS02110,SH,,,211,NZS0507,TH,96 Blundell Avenue,Kawerau,Kawerau,New Zealand,3127,8006,cmcneilage@mailinator.com,+64 7-733 4589,2020-05-27T13:15:45+12:00,2020-05-27T13:15:45+12:00
upsert,ST6000434,9006000434,2019-05-01T00:00:00+12:00,ENA,Service,Noah,,,Noah Service,2014-05-01T00:00:00+12:00,2,NZS02110,SH,,,211,NZS0414,TH,15 Stewart Street,Opotiki,Opotiki,New Zealand,3122,8006,nservice@mailinator.com,+64 7-648 8367,2020-05-27T13:16:00+12:00,2020-05-27T13:16:00+12:00
upsert,ST6000447,9006000447,2019-06-21T00:00:00+12:00,EOS,Scott,Liam,,,Liam Scott,2014-06-21T00:00:00+12:00,1,NZS02110,SH,,,211,NZS0411,TH,3 Hinau Place,Edgecumbe,Whakatane,New Zealand,3120,8006,lscott@mailinator.com,+64 7-959 3102,2020-05-27T13:16:15+12:00,2020-05-27T13:16:15+12:00
upsert,ST6100455,9006100455,2019-12-18T00:00:00+12:00,EUN,Robinson,Olivia,,,Olivia Robinson,2014-12-18T00:00:00+12:00,2,NZS01112,SH,,,321,,TH,25 Bowen Street,Kawerau,Kawerau,New Zealand,3127,8006,orobinson@mailinator.com,+64 7-191 2098,2020-05-27T13:16:30+12:00,2020-05-27T13:16:30+12:00
upsert,ST6000462,9006000462,2019-12-20T00:00:00+12:00,EOS,Wolland,Jesse,,,Jesse Wolland,2014-12-20T00:00:00+12:00,2,NZS02110,SH,,,126,,TH,67 Matata Road,Edgecumbe,Whakatane,New Zealand,3120,8006,jwolland@mailinator.com,+64 7-468 4167,2020-05-27T13:16:45+12:00,2020-05-27T13:16:45+12:00
upsert,ST6000475,9006000475,2020-05-17T00:00:00+12:00,EUN,Wallace,Luke,,,Luke Wallace,2015-05-17T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,55 Windsor Street,Opotiki,Opotiki,New Zealand,3122,8006,lwallace@mailinator.com,+64 7-683 9522,2020-05-27T13:17:00+12:00,2020-05-27T13:17:00+12:00
upsert,ST6000488,9006000488,2020-05-26T00:00:00+12:00,ENA,Wysocki,Brooke,,,Brooke Wysocki,2015-05-26T00:00:00+12:00,1,NZS131,SH,,,111,,TH,45 Anchorage Grove,Coastlands,Whakatane,New Zealand,3120,8006,bwysocki@mailinator.com,+64 7-456 2823,2020-05-27T13:17:15+12:00,2020-05-27T13:17:15+12:00
upsert,ST6000490,9006000490,2020-08-03T00:00:00+12:00,EUN,Ritchie,George,,,George Ritchie,2015-08-03T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,75 Blundell Road,Taneatua,Whakatane,New Zealand,3123,8006,gritchie@mailinator.com,+64 7-732 5098,2020-05-27T13:17:30+12:00,2020-05-27T13:17:30+12:00
upsert,ST6000500,9006000500,2015-01-06T00:00:00+12:00,EUN,Salmon,Jade,,,Jade Salmon,2010-01-06T00:00:00+12:00,1,NZS01112,SH,,,12112,,TH,65 Marchignal Street,Coastlands,Whakatane,New Zealand,3120,8006,jsalmon@mailinator.com,+64 7-256 8731,2020-05-27T13:17:45+12:00,2020-05-27T13:17:45+12:00
upsert,ST6000513,9006000513,2015-02-07T00:00:00+12:00,EKE,Wakelin,Ryan,,,Ryan Wakelin,2010-02-07T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,70 Fitzgerald Street,Kawerau,Kawerau,New Zealand,3127,8006,rwakelin@mailinator.com,+64 7-305 1680,2020-05-27T13:18:00+12:00,2020-05-27T13:18:00+12:00
upsert,ST6000526,9006000526,2015-03-31T00:00:00+12:00,EUN,Rayfield,Matthew,,,Matthew Rayfield,2010-03-31T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0411,TH,79 James Street,Whakatane,Whakatane,New Zealand,3120,8006,mrayfield@mailinator.com,+64 7-943 6369,2020-05-27T13:18:15+12:00,2020-05-27T13:18:15+12:00
upsert,ST6000539,9006000539,2015-05-02T00:00:00+12:00,ENA,Schoch,Amy,,,Amy Schoch,2010-05-02T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,25 Onslow Street,Kawerau,Kawerau,New Zealand,3127,8006,aschoch@mailinator.com,+64 7-487 8641,2020-05-27T13:18:30+12:00,2020-05-27T13:18:30+12:00
upsert,ST6000541,9006000541,2015-05-27T00:00:00+12:00,EPG,Spencer,Hannah,,,Hannah Spencer,2010-05-27T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0415,TH,17 Sisam Place,Whakatane,Whakatane,New Zealand,3120,8006,hspencer@mailinator.com,+64 7-999 4045,2020-05-27T13:18:45+12:00,2020-05-27T13:18:45+12:00
upsert,ST6000554,9006000554,2015-06-03T00:00:00+12:00,EKE,Lindsay,Alexander,,,Alexander Lindsay,2010-06-03T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0415,TH,64 The Glebe,Coastlands,Whakatane,New Zealand,3120,8006,alindsay@mailinator.com,+64 7-672 5685,2020-05-27T13:19:00+12:00,2020-05-27T13:19:00+12:00
upsert,ST6000567,9006000567,2015-11-18T00:00:00+12:00,ETU,Tubb,Connor,,,Connor Tubb,2010-11-18T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0412,TH,19 Princess Street,Opotiki,Opotiki,New Zealand,3122,8006,ctubb@mailinator.com,+64 7-833 5105,2020-05-27T13:19:15+12:00,2020-05-27T13:19:15+12:00
upsert,ST6100575,9006100575,2016-02-15T00:00:00+12:00,ENA,Mcginley,Bella,,,Bella Mcginley,2011-02-15T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,30 Brabant Street,Whakatane,Whakatane,New Zealand,3120,8006,bmcginley@mailinator.com,+64 7-766 6188,2020-05-27T13:19:30+12:00,2020-05-27T13:19:30+12:00
upsert,ST6000582,9006000582,2016-04-17T00:00:00+12:00,ENA,Jones,Joshua,,,Joshua Jones,2011-04-17T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,46 Weld Street,Kawerau,Kawerau,New Zealand,3127,8006,jjones@mailinator.com,+64 7-766 5176,2020-05-27T13:19:45+12:00,2020-05-27T13:19:45+12:00
upsert,ST6000595,9006000595,2016-06-22T00:00:00+12:00,EKE,Millar,Hayley,,,Hayley Millar,2011-06-22T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,58 Nile Street,Kowhai Park,Kawerau,New Zealand,4500,8006,hmillar@mailinator.com,+64 7-546 5367,2020-05-27T13:19:59+12:00,2020-05-27T13:19:59+12:00
upsert,ST6000605,9006000605,2018-02-09T00:00:00+12:00,EPG,Talbot,Ava,,,Ava Talbot,2013-02-09T00:00:00+12:00,1,NZS01112,SH,,,42111,,TH,84 Awakeri Road,Edgecumbe,Whakatane,New Zealand,3120,8006,atalbot@mailinator.com,+64 7-706 6872,2020-05-27T13:20:15+12:00,2020-05-27T13:20:15+12:00
upsert,ST6000618,9006000618,2018-03-01T00:00:00+12:00,EPG,Sutton,Zachary,,,Zachary Sutton,2013-03-01T00:00:00+12:00,1,NZS16111,SH,,,111,,TH,4 SH 35,Opotiki,Opotiki,New Zealand,3122,8006,zsutton@mailinator.com,+64 7-527 1071,2020-05-27T13:20:30+12:00,2020-05-27T13:20:30+12:00
upsert,ST6000620,9006000620,2018-05-17T00:00:00+12:00,EUN,Pearson,Sam,,,Sam Pearson,2013-05-17T00:00:00+12:00,2,NZS16111,SH,,,211,NZS0404,TH,61 Kiwi Street,Whakatane,Whakatane,New Zealand,3120,8006,spearson@mailinator.com,+64 7-633 8936,2020-05-27T13:20:45+12:00,2020-05-27T13:20:45+12:00
upsert,ST6000633,9006000633,2018-10-26T00:00:00+12:00,EUN,Thomas,Emma,,,Emma Thomas,2013-10-26T00:00:00+12:00,2,NZS07116,SH,,,124,,TH,46 Victoria Street,Opotiki,Opotiki,New Zealand,3122,8006,ethomas@mailinator.com,+64 7-845 1582,2020-05-27T13:21:00+12:00,2020-05-27T13:21:00+12:00
upsert,ST6000646,9006000646,2019-01-07T00:00:00+12:00,EKE,Gambirazzi,Sarah,,,Sarah Gambirazzi,2014-01-07T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,68 Fox Street,Kawerau,Kawerau,New Zealand,3127,8006,sgambirazzi@mailinator.com,+64 7-735 9353,2020-05-27T13:21:15+12:00,2020-05-27T13:21:15+12:00
upsert,ST6000659,9006000659,2019-03-27T00:00:00+12:00,EUN,Mcdonald,Trinity,,,Trinity Mcdonald,2014-03-27T00:00:00+12:00,1,NZS07116,SH,,,43117,,TH,92 Sisam Place,Whakatane,Whakatane,New Zealand,3120,8006,tmcdonald@mailinator.com,+64 7-775 9962,2020-05-27T13:21:30+12:00,2020-05-27T13:21:30+12:00
upsert,ST6000661,9006000661,2019-04-09T00:00:00+12:00,EPC,Lynch,Jessica,,,Jessica Lynch,2014-04-09T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0406,TH,83 White Street,Kowhai Park,Kawerau,New Zealand,4500,8006,jlynch@mailinator.com,+64 7-145 3321,2020-05-27T13:21:45+12:00,2020-05-27T13:21:45+12:00
upsert,ST6000674,9006000674,2019-10-14T00:00:00+12:00,EOS,Johnson,Ethan,,,Ethan Johnson,2014-10-14T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0404,TH,86 Plantation Reserve,Ohope,Whakatane,New Zealand,3121,8006,ejohnson@mailinator.com,+64 7-980 9137,2020-05-27T13:22:00+12:00,2020-05-27T13:22:00+12:00
upsert,ST6000687,9006000687,2019-10-16T00:00:00+12:00,EOS,Taylor,Isabella,,,Isabella Taylor,2014-10-16T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0401,TH,21 Lord Cobham Avenue,Whakatane,Whakatane,New Zealand,3120,8006,itaylor@mailinator.com,+64 7-771 7476,2020-05-27T13:22:15+12:00,2020-05-27T13:22:15+12:00
upsert,ST6100695,9006100695,2019-12-22T00:00:00+12:00,EKE,Hewitson,Zara,,,Zara Hewitson,2014-12-22T00:00:00+12:00,1,NZS01112,SH,,,124,,TH,81 Fitzroy Street,Kawerau,Kawerau,New Zealand,3127,8006,zhewitson@mailinator.com,+64 7-440 8901,2020-05-27T13:22:29+12:00,2020-05-27T13:22:29+12:00
upsert,ST6100705,9006100705,2020-06-08T00:00:00+12:00,ENA,Lawson,Cameron,,,Cameron Lawson,2015-06-08T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,13 Ryder Place,Kawerau,Kawerau,New Zealand,3127,8006,clawson@mailinator.com,+64 7-902 1123,2020-05-27T13:22:45+12:00,2020-05-27T13:22:45+12:00
upsert,ST6000712,9006000712,2020-07-02T00:00:00+12:00,EUN,Hick,David,,,David Hick,2015-07-02T00:00:00+12:00,2,NZS01112,SH,,,121,,TH,12 Matirerau Street,Whakatane,Whakatane,New Zealand,3120,8006,dhick@mailinator.com,+64 7-495 3141,2020-05-27T13:23:00+12:00,2020-05-27T13:23:00+12:00
upsert,ST6000725,9006000725,2020-07-31T00:00:00+12:00,EOS,Tims,Nathan,,,Nathan Tims,2015-07-31T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0508,TH,53 Muriwai Terrace,Whakatane,Whakatane,New Zealand,3120,8006,ntims@mailinator.com,+64 7-561 6407,2020-05-27T13:23:15+12:00,2020-05-27T13:23:15+12:00
upsert,ST6000738,9006000738,2020-11-18T00:00:00+12:00,EOS,Mcewan,Thomas,,,Thomas Mcewan,2015-11-18T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0503,TH,50 Hurinui Avenue,Whakatane,Whakatane,New Zealand,3120,8006,tmcewan@mailinator.com,+64 7-481 8445,2020-05-27T13:23:30+12:00,2020-05-27T13:23:30+12:00
upsert,ST6000740,9006000740,2020-12-13T00:00:00+12:00,EUN,Witthaus,Isabelle,,,Isabelle Witthaus,2015-12-13T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0410,TH,11 Diana Glade,Whakatane,Whakatane,New Zealand,3120,8006,iwitthaus@mailinator.com,+64 7-326 7841,2020-05-27T13:23:45+12:00,2020-05-27T13:23:45+12:00
upsert,ST6000753,9006000753,2017-10-25T00:00:00+12:00,EKE,Itamara,Maddison,,,Maddison Itamara,2012-10-25T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0505,TH,4 Barry Avenue,Whakatane,Whakatane,New Zealand,3120,8006,mitamara@mailinator.com,+64 7-998 2407,2020-05-27T13:23:59+12:00,2020-05-27T13:23:59+12:00
upsert,ST6000766,9006000766,2017-11-02T00:00:00+12:00,ECO,Person,Connor,,,Connor Person,2012-11-02T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,69 Ocean View Road,Coastlands,Whakatane,New Zealand,3120,8006,cperson@mailinator.com,+64 7-779 6381,2020-05-27T13:24:15+12:00,2020-05-27T13:24:15+12:00
upsert,ST6000779,9006000779,2018-03-18T00:00:00+12:00,ENA,Tebbutt,Jasmine,,,Jasmine Tebbutt,2013-03-18T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,5 Richard Street,Opotiki,Opotiki,New Zealand,3122,8006,jtebbutt@mailinator.com,+64 7-382 7045,2020-05-27T13:24:30+12:00,2020-05-27T13:24:30+12:00
upsert,ST6000781,9006000781,2018-08-15T00:00:00+12:00,ENA,Martin,Mason,,,Mason Martin,2013-08-15T00:00:00+12:00,1,NZS01112,SH,,,12119,,TH,45 Churchill Street,Whakatane,Whakatane,New Zealand,3120,8006,mmartin@mailinator.com,+64 7-857  250,2020-05-27T13:24:45+12:00,2020-05-27T13:24:45+12:00
upsert,ST6000794,9006000794,2019-02-07T00:00:00+12:00,ENA,Robertshaw,Daniel,,,Daniel Robertshaw,2014-02-07T00:00:00+12:00,1,NZS01112,SH,,,121,,TH,9 Puriri Crescent,Edgecumbe,Whakatane,New Zealand,3120,8006,drobertshaw@mailinator.com,+64 7-250 6279,2020-05-27T13:25:00+12:00,2020-05-27T13:25:00+12:00
upsert,ST6000804,9006000804,2019-02-19T00:00:00+12:00,EPG,Milligan,Isabelle,,,Isabelle Milligan,2014-02-19T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,67 Farnworth Crescent,Poroporo,Whakatane,New Zealand,3120,8006,imilligan@mailinator.com,+64 7-826 9449,2020-05-27T13:25:15+12:00,2020-05-27T13:25:15+12:00
upsert,ST6000817,9006000817,2019-03-31T00:00:00+12:00,ENA,Sullivan,Aaron,,,Aaron Sullivan,2014-03-31T00:00:00+12:00,2,NZS01112,SH,,,43117,,TH,57 Ohiwa Parade,Ohope,Whakatane,New Zealand,3121,8006,asullivan@mailinator.com,+64 7-790 6916,2020-05-27T13:25:30+12:00,2020-05-27T13:25:30+12:00
upsert,ST6100825,9006100825,2019-06-30T00:00:00+12:00,ECO,Leeden,Abigail,,,Abigail Leeden,2014-06-30T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0403,TH,42 St John Street,Opotiki,Opotiki,New Zealand,3122,8006,aleeden@mailinator.com,+64 7-781 3762,2020-05-27T13:25:45+12:00,2020-05-27T13:25:45+12:00
upsert,ST6000832,9006000832,2019-09-07T00:00:00+12:00,EUN,Ross,Zoe,,,Zoe Ross,2014-09-07T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0405,TH,93 Wybo Veldman Place,Whakatane,Whakatane,New Zealand,3120,8006,zross@mailinator.com,+64 7-794 7378,2020-05-27T13:26:00+12:00,2020-05-27T13:26:00+12:00
upsert,ST6000845,9006000845,2019-12-26T00:00:00+12:00,EUN,Hall,Thomas,,,Thomas Hall,2014-12-26T00:00:00+12:00,1,NZS01112,SH,,,12113,,TH,74 Kowhai Avenue,Edgecumbe,Whakatane,New Zealand,3120,8006,thall@mailinator.com,+64 7-777 3803,2020-05-27T13:26:15+12:00,2020-05-27T13:26:15+12:00
upsert,ST6000858,9006000858,2020-04-23T00:00:00+12:00,EKE,Gilbert,Jamie,,,Jamie Gilbert,2015-04-23T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,81 Ratima Place,Poroporo,Whakatane,New Zealand,3120,8006,jgilbert@mailinator.com,+64 7-824 6243,2020-05-27T13:26:29+12:00,2020-05-27T13:26:29+12:00
upsert,ST6000860,9006000860,2020-07-05T00:00:00+12:00,EPC,Laws,Brianna,,,Brianna Laws,2015-07-05T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,93 Stewart Street,Whakatane,Whakatane,New Zealand,3120,8006,blaws@mailinator.com,+64 7-823 1366,2020-05-27T13:26:45+12:00,2020-05-27T13:26:45+12:00
upsert,ST6000873,9006000873,2020-07-07T00:00:00+12:00,EPC,Urquhart,Madison,,,Madison Urquhart,2015-07-07T00:00:00+12:00,2,NZS01112,SH,,,521,,TH,98 Alexander Avenue,Whakatane,Whakatane,New Zealand,3120,8006,murquhart@mailinator.com,+64 7-955  119,2020-05-27T13:27:00+12:00,2020-05-27T13:27:00+12:00
upsert,ST7000005,9007000005,2008-01-10T00:00:00+12:00,EUN,Mcneil,Nicole,,,Nicole Mcneil,2003-01-10T00:00:00+12:00,1,NZS01110,SH,,,111,,TH,98 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,nmcneil@mailinator.com,+64 7-341 9123,2020-05-27T13:27:15+12:00,2020-05-27T13:27:15+12:00
upsert,ST7000018,9007000018,2008-01-13T00:00:00+12:00,EPG,Paterson,Alexandra,,,Alexandra Paterson,2003-01-13T00:00:00+12:00,1,NZS01112,SH,,,124,,TH,6 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,apaterson@mailinator.com,+64 7-415  679,2020-05-27T13:27:30+12:00,2020-05-27T13:27:30+12:00
upsert,ST7000020,9007000020,2008-05-19T00:00:00+12:00,EUN,Sisley,Brooke,,,Brooke Sisley,2003-05-19T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,35 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,bsisley@mailinator.com,+64 7-673 3415,2020-05-27T13:27:45+12:00,2020-05-27T13:27:45+12:00
upsert,ST7000033,9007000033,2008-06-16T00:00:00+12:00,EUN,Thomson,Jacob,,,Jacob Thomson,2003-06-16T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0509,TH,24 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jthomson@mailinator.com,+64 7-277 4674,2020-05-27T13:28:00+12:00,2020-05-27T13:28:00+12:00
upsert,ST7000046,9007000046,2009-03-09T00:00:00+12:00,EUN,Parsons,Xavier,,,Xavier Parsons,2004-03-09T00:00:00+12:00,1,NZS02110,SH,,,211,NZS0509,TH,11 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,xparsons@mailinator.com,+64 7-816 3401,2020-05-27T13:28:15+12:00,2020-05-27T13:28:15+12:00
upsert,ST7000059,9007000059,2009-05-31T00:00:00+12:00,EKE,O'Hanlon,Georgia,,,Georgia O'Hanlon,2004-05-31T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0509,TH,65 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,go'hanlon@mailinator.com,+64 7-684  323,2020-05-27T13:28:30+12:00,2020-05-27T13:28:30+12:00
upsert,ST7000061,9007000061,2009-06-10T00:00:00+12:00,EOS,Gibbs,Hannah,,,Hannah Gibbs,2004-06-10T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,57 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,hgibbs@mailinator.com,+64 7-676 8870,2020-05-27T13:28:45+12:00,2020-05-27T13:28:45+12:00
upsert,ST7000074,9007000074,2010-01-05T00:00:00+12:00,EUN,Orr,Liam,,,Liam Orr,2005-01-05T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0414,TH,61 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lorr@mailinator.com,+64 7-422 2311,2020-05-27T13:29:00+12:00,2020-05-27T13:29:00+12:00
upsert,ST7000087,9007000087,2010-07-11T00:00:00+12:00,EUN,Powell,Emma,,,Emma Powell,2005-07-11T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,97 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,epowell@mailinator.com,+64 7-843 3184,2020-05-27T13:29:15+12:00,2020-05-27T13:29:15+12:00
upsert,ST7100095,9007100095,2010-11-28T00:00:00+12:00,ENA,Morgan,Lucy,,,Lucy Morgan,2005-11-28T00:00:00+12:00,2,NZS01112,SH,,,12113,,TH,86 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lmorgan@mailinator.com,+64 7-164 5495,2020-05-27T13:29:30+12:00,2020-05-27T13:29:30+12:00
upsert,ST7100105,9007100105,2010-12-20T00:00:00+12:00,EUN,Greenwood,Amber,,,Amber Greenwood,2005-12-20T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,98 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,agreenwood@mailinator.com,+64 7-541 7990,2020-05-27T13:29:45+12:00,2020-05-27T13:29:45+12:00
upsert,ST7000112,9007000112,2011-02-11T00:00:00+12:00,ENA,Heald,Levi,,,Levi Heald,2006-02-11T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,12 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lheald@mailinator.com,+64 7-111 2767,2020-05-27T13:30:00+12:00,2020-05-27T13:30:00+12:00
upsert,ST7000125,9007000125,2011-05-15T00:00:00+12:00,ECO,Pimm,Emily,,,Emily Pimm,2006-05-15T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,95 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,epimm@mailinator.com,+64 7-368 1702,2020-05-27T13:30:15+12:00,2020-05-27T13:30:15+12:00
upsert,ST7000138,9007000138,2011-06-13T00:00:00+12:00,ENA,Henderson,William,Billy,,William 'Billy' Henderson,2006-06-13T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0407,TH,9 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,whenderson@mailinator.com,+64 7-328   60,2020-05-27T13:30:30+12:00,2020-05-27T13:30:30+12:00
upsert,ST7000140,9007000140,2011-09-25T00:00:00+12:00,ENA,Simpson,Jack,,,Jack Simpson,2006-09-25T00:00:00+12:00,1,NZS16111,SH,,,111,,TH,44 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jsimpson@mailinator.com,+64 7-544 5814,2020-05-27T13:30:45+12:00,2020-05-27T13:30:45+12:00
upsert,ST7000153,9007000153,2011-12-04T00:00:00+12:00,ETU,Turner,Jack,,,Jack Turner,2006-12-04T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0410,TH,88 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jturner@mailinator.com,+64 7-337 7587,2020-05-27T13:31:00+12:00,2020-05-27T13:31:00+12:00
upsert,ST7000166,9007000166,2011-12-18T00:00:00+12:00,EOS,Mucalo,Matthew,Matt,,Matthew 'Matt' Mucalo,2006-12-18T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0503,TH,42 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mmucalo@mailinator.com,+64 7-274 7702,2020-05-27T13:31:14+12:00,2020-05-27T13:31:14+12:00
upsert,ST7000179,9007000179,2012-01-19T00:00:00+12:00,ECO,Nicholas,Cole,,,Cole Nicholas,2007-01-19T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,83 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,cnicholas@mailinator.com,+64 7-288 3581,2020-05-27T13:31:30+12:00,2020-05-27T13:31:30+12:00
upsert,ST7000181,9007000181,2012-04-14T00:00:00+12:00,ENA,Hastie,Emily,,,Emily Hastie,2007-04-14T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,22 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,ehastie@mailinator.com,+64 7-666 6829,2020-05-27T13:31:45+12:00,2020-05-27T13:31:45+12:00
upsert,ST7000194,9007000194,2012-04-20T00:00:00+12:00,EUN,Gall,Alexander,Sanny,,Alexander 'Sanny' Gall,2007-04-20T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0403,TH,59 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,agall@mailinator.com,+64 7-534 1448,2020-05-27T13:32:00+12:00,2020-05-27T13:32:00+12:00
upsert,ST7000204,9007000204,2012-07-16T00:00:00+12:00,EUN,Hadfield,Lily,,,Lily Hadfield,2007-07-16T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0503,TH,14 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lhadfield@mailinator.com,+64 7-741 2822,2020-05-27T13:32:15+12:00,2020-05-27T13:32:15+12:00
upsert,ST7000217,9007000217,2012-08-12T00:00:00+12:00,ENA,Snodgrass,Nathan,,,Nathan Snodgrass,2007-08-12T00:00:00+12:00,1,NZS01110,SH,,,12112,,TH,43 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,nsnodgrass@mailinator.com,+64 7-698 1608,2020-05-27T13:32:30+12:00,2020-05-27T13:32:30+12:00
upsert,ST7100225,9007100225,2012-10-23T00:00:00+12:00,EOS,Humphreys,Emily,,,Emily Humphreys,2007-10-23T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,27 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,ehumphreys@mailinator.com,+64 7-356 1779,2020-05-27T13:32:45+12:00,2020-05-27T13:32:45+12:00
upsert,ST7000232,9007000232,2012-11-07T00:00:00+12:00,EKE,Mcintyre,Rachel,,,Rachel Mcintyre,2007-11-07T00:00:00+12:00,1,NZS131,SH,,,12949,,TH,55 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rmcintyre@mailinator.com,+64 7-322 8199,2020-05-27T13:33:00+12:00,2020-05-27T13:33:00+12:00
